label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1,1.0,1.0,49.0,47.0,46.0,44.0,43.0,37.0,44.458331,15.119368,5.057838,0.194287,0.0,0.0,0.0,0.0,0.502472,0.082811,0.0
1,1.0,1.0,15.0,14.0,12.0,11.0,10.0,8.0,46.085371,8.265895,1.033848,0.032247,0.005863,0.004886,0.003909,0.003909,0.541188,0.099672,1.0
-1,1.0,1.0,99.0,98.0,92.0,86.0,75.0,51.0,21.449661,11.02656,0.494437,0.0,0.0,0.0,0.0,0.0,0.561563,0.099809,0.0
-1,1.0,1.0,21.0,21.0,21.0,18.0,14.0,10.0,38.140539,21.298893,9.885579,1.396699,0.133067,0.025395,0.0,0.0,0.567239,0.097515,1.0
-1,1.0,1.0,41.0,39.0,39.0,38.0,36.0,25.0,32.011792,13.384899,1.033285,0.078653,0.009253,0.0,0.0,0.0,0.534208,0.128004,0.0
-1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,238.433432,28.817227,13.826108,0.128182,0.002067,0.002067,0.002067,0.002067,0.494253,0.094069,0.0
1,1.0,1.0,92.0,87.0,82.0,74.0,71.0,52.0,29.970704,11.818392,1.909717,0.136958,0.006155,0.0,0.0,0.0,0.544347,0.10772,0.0
-1,1.0,1.0,16.0,15.0,15.0,12.0,11.0,8.0,173.137429,76.572323,28.766118,2.536235,0.020797,0.001981,0.00099,0.00099,0.537942,0.098043,1.0
1,1.0,1.0,22.0,19.0,19.0,15.0,12.0,9.0,70.192324,24.971335,4.403699,0.713671,0.394666,0.207558,0.089976,0.039876,0.518668,0.098155,1.0
1,1.0,1.0,48.0,47.0,46.0,43.0,41.0,27.0,40.159774,15.296564,6.01672,1.591136,0.393589,0.088481,0.0,0.0,0.552746,0.114415,0.0
1,1.0,1.0,90.0,84.0,81.0,72.0,65.0,46.0,34.56356,13.585859,8.200374,4.914235,2.524889,1.484673,1.089075,0.639891,0.519817,0.132391,0.0
1,1.0,1.0,90.0,77.0,64.0,49.0,39.0,24.0,157.894855,56.086928,29.962578,8.318595,2.698852,1.183159,0.646307,0.18034,0.511747,0.118837,1.0
-1,1.0,1.0,94.0,93.0,92.0,89.0,86.0,77.0,8.610822,1.981319,0.401183,0.066095,0.0,0.0,0.0,0.0,0.541277,0.124505,0.0
1,1.0,1.0,16.0,15.0,13.0,12.0,11.0,8.0,174.865962,48.022909,26.633688,4.173555,0.007006,0.004003,0.004003,0.004003,0.551164,0.099084,0.0
-1,1.0,1.0,60.0,58.0,54.0,51.0,50.0,33.0,39.580226,18.46687,6.399014,1.404887,0.181773,0.023107,0.003081,0.00154,0.478967,0.129397,0.0
-1,1.0,1.0,16.0,15.0,15.0,14.0,12.0,10.0,181.367457,87.861083,34.613984,3.296295,0.003851,0.003851,0.003851,0.003851,0.529417,0.107823,0.0
1,1.0,1.0,34.0,34.0,32.0,27.0,26.0,18.0,18.226436,9.511577,0.523995,0.0,0.0,0.0,0.0,0.0,0.50135,0.147086,0.0
-1,1.0,1.0,14.0,14.0,14.0,13.0,11.0,11.0,111.106623,27.774893,10.628492,1.38396,0.128928,0.049355,0.010072,0.007051,0.496427,0.096696,0.0
1,1.0,1.0,46.0,43.0,42.0,41.0,37.0,35.0,58.822238,42.069728,18.810185,0.655759,0.082736,0.0,0.0,0.0,0.553114,0.119508,0.0
-1,1.0,1.0,16.0,16.0,15.0,14.0,14.0,11.0,4.873041,0.043887,0.0,0.0,0.0,0.0,0.0,0.0,0.538647,0.109718,1.0
1,1.0,0.0,29.0,29.0,28.0,24.0,23.0,19.0,7.510261,2.938598,0.376508,0.0,0.0,0.0,0.0,0.0,0.508464,0.128564,0.0
1,1.0,1.0,9.0,8.0,7.0,7.0,6.0,3.0,201.313182,28.886935,11.563983,0.360191,0.005116,0.001023,0.0,0.0,0.526042,0.118699,1.0
-1,1.0,1.0,67.0,67.0,63.0,58.0,50.0,39.0,61.995063,28.14983,8.635364,1.404855,0.0,0.0,0.0,0.0,0.532484,0.124049,0.0
1,1.0,1.0,54.0,53.0,43.0,37.0,32.0,22.0,121.442601,35.476429,20.114616,4.092002,0.111685,0.006205,0.0,0.0,0.569875,0.135469,1.0
-1,1.0,0.0,53.0,51.0,51.0,50.0,49.0,36.0,50.056899,24.932674,11.179992,3.966491,0.615141,0.233598,0.035818,0.020245,0.528051,0.133929,0.0
-1,1.0,1.0,12.0,12.0,11.0,10.0,9.0,7.0,57.776566,25.026727,3.867387,0.117606,0.0,0.0,0.0,0.0,0.491677,0.134129,1.0
-1,1.0,1.0,9.0,9.0,9.0,9.0,7.0,6.0,92.213462,7.607982,1.997121,0.081391,0.0,0.0,0.0,0.0,0.530446,0.092582,0.0
-1,1.0,1.0,60.0,59.0,57.0,54.0,48.0,32.0,71.853392,35.94111,8.96707,1.019606,0.056139,0.0,0.0,0.0,0.483102,0.098623,0.0
1,1.0,1.0,15.0,15.0,13.0,11.0,8.0,5.0,172.065338,29.88842,10.561597,1.352898,0.177798,0.029633,0.008175,0.004087,0.537727,0.077659,1.0
1,1.0,0.0,35.0,35.0,35.0,35.0,30.0,26.0,34.962225,22.129896,2.140513,0.68177,0.012284,0.0,0.0,0.0,0.516941,0.098273,0.0
-1,1.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,38.762337,17.267042,1.132892,0.002871,0.000957,0.0,0.0,0.0,0.509845,0.122475,0.0
1,1.0,1.0,12.0,12.0,12.0,11.0,11.0,6.0,13.369545,2.612404,0.456656,0.101822,0.006171,0.003086,0.0,0.0,0.578226,0.098737,1.0
-1,1.0,1.0,47.0,47.0,47.0,43.0,39.0,22.0,43.506921,14.613012,4.392323,0.681379,0.04054,0.0,0.0,0.0,0.544724,0.124738,0.0
1,1.0,1.0,35.0,34.0,33.0,32.0,27.0,18.0,62.703952,34.133081,5.836676,0.972262,0.083736,0.0,0.0,0.0,0.489035,0.116299,0.0
-1,1.0,1.0,37.0,37.0,36.0,33.0,30.0,24.0,11.62947,5.056225,0.546619,0.058347,0.0,0.0,0.0,0.0,0.499905,0.112088,0.0
-1,1.0,1.0,43.0,43.0,43.0,41.0,39.0,22.0,47.749076,26.63222,4.384047,0.436208,0.0,0.0,0.0,0.0,0.508396,0.117682,0.0
-1,1.0,1.0,46.0,46.0,46.0,44.0,41.0,29.0,36.722877,15.551433,1.941993,0.012389,0.0,0.0,0.0,0.0,0.524239,0.13628,0.0
-1,1.0,1.0,12.0,12.0,11.0,9.0,8.0,6.0,42.254569,9.416869,1.866596,0.026965,0.0,0.0,0.0,0.0,0.542699,0.121843,1.0
-1,1.0,1.0,53.0,53.0,52.0,52.0,52.0,40.0,21.371186,11.70869,3.246648,0.525102,0.049567,0.0,0.0,0.0,0.540771,0.108428,0.0
-1,1.0,1.0,43.0,43.0,43.0,42.0,35.0,27.0,18.779656,8.466755,1.441869,0.113751,0.0,0.0,0.0,0.0,0.551409,0.102991,0.0
-1,1.0,1.0,8.0,8.0,7.0,7.0,6.0,4.0,120.881753,52.934659,8.51255,0.466805,0.007862,0.004914,0.004914,0.004914,0.536556,0.110068,1.0
1,1.0,1.0,49.0,39.0,31.0,23.0,16.0,11.0,149.32625,50.25123,25.135818,10.571634,4.894521,2.50797,1.403973,0.337729,0.493849,0.090809,1.0
-1,1.0,1.0,17.0,14.0,11.0,10.0,7.0,6.0,82.150661,51.166905,26.437205,7.740111,3.026501,1.126682,0.510892,0.185514,0.56816,0.103927,1.0
-1,1.0,1.0,21.0,20.0,20.0,18.0,15.0,10.0,118.897736,56.331349,29.285405,3.981048,0.258623,0.020341,0.000969,0.000969,0.524227,0.128827,1.0
-1,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,46.16348,15.653599,1.685996,0.195177,0.020763,0.003115,0.002076,0.0,0.538452,0.132886,0.0
1,1.0,1.0,31.0,28.0,24.0,21.0,18.0,16.0,223.013915,70.165127,32.893207,7.614333,0.947343,0.168533,0.080603,0.059667,0.490747,0.105726,1.0
-1,1.0,1.0,16.0,16.0,14.0,13.0,9.0,7.0,51.677028,11.196286,3.203637,0.051266,0.003869,0.003869,0.003869,0.003869,0.558333,0.084154,1.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,75.225002,5.342564,1.821869,0.068243,0.0,0.0,0.0,0.0,0.561342,0.094092,1.0
-1,1.0,1.0,14.0,13.0,13.0,12.0,12.0,11.0,129.327096,23.086576,9.636509,2.405554,0.337962,0.106187,0.006126,0.002042,0.512809,0.116398,1.0
-1,1.0,1.0,49.0,48.0,48.0,47.0,45.0,39.0,30.842267,13.341782,3.718794,0.395917,0.036135,0.0,0.0,0.0,0.514957,0.102122,0.0
-1,1.0,1.0,12.0,11.0,10.0,10.0,6.0,5.0,36.46016,20.604073,0.878118,0.0,0.0,0.0,0.0,0.0,0.508996,0.127779,0.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,142.490452,29.989125,10.004249,1.90205,0.0,0.0,0.0,0.0,0.487361,0.117081,1.0
-1,1.0,1.0,19.0,18.0,17.0,12.0,11.0,8.0,10.326223,2.15142,0.157132,0.014824,0.003953,0.003953,0.003953,0.003953,0.513215,0.113649,0.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,69.552393,31.66465,13.057079,0.734306,0.0,0.0,0.0,0.0,0.502259,0.109015,0.0
1,1.0,1.0,79.0,79.0,75.0,72.0,67.0,44.0,26.921892,9.965169,2.359398,0.396069,0.044867,0.006189,0.0,0.0,0.53427,0.123772,0.0
1,1.0,1.0,62.0,59.0,55.0,51.0,41.0,26.0,32.349761,11.285372,3.56453,1.346498,0.116819,0.039965,0.001537,0.001537,0.529271,0.129116,0.0
-1,1.0,1.0,50.0,49.0,49.0,47.0,44.0,35.0,53.988361,31.846747,14.046053,1.869627,0.066168,0.003078,0.0,0.0,0.487796,0.124642,0.0
-1,1.0,1.0,29.0,27.0,26.0,25.0,24.0,17.0,12.892454,4.391866,0.586516,0.090233,0.003111,0.003111,0.0,0.0,0.56742,0.136906,0.0
-1,1.0,1.0,44.0,44.0,43.0,41.0,37.0,24.0,17.214795,4.240082,0.811118,0.143139,0.0,0.0,0.0,0.0,0.529672,0.128825,0.0
-1,1.0,0.0,55.0,54.0,54.0,52.0,49.0,38.0,20.255732,11.739799,0.784808,0.169272,0.0,0.0,0.0,0.0,0.546574,0.110796,0.0
1,1.0,1.0,85.0,83.0,79.0,72.0,66.0,43.0,63.055363,31.225615,9.893234,1.898702,0.352789,0.105988,0.0,0.0,0.55884,0.089333,0.0
1,1.0,1.0,47.0,40.0,34.0,25.0,18.0,11.0,92.151868,53.718054,27.24747,4.764972,0.804596,0.155993,0.049261,0.023604,0.522945,0.103653,1.0
-1,1.0,1.0,14.0,13.0,12.0,10.0,10.0,7.0,12.890678,5.15814,0.281891,0.172872,0.137052,0.118363,0.0,0.0,0.533128,0.091887,1.0
1,1.0,1.0,79.0,75.0,73.0,71.0,64.0,47.0,22.141784,10.054384,0.874633,0.09978,0.023386,0.0,0.0,0.0,0.560959,0.109134,0.0
1,1.0,1.0,70.0,68.0,64.0,63.0,58.0,38.0,66.751648,32.166708,14.077515,3.378666,0.558174,0.063925,0.007796,0.0,0.50605,0.101344,0.0
-1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,28.964026,5.710546,0.866155,0.009117,0.0,0.0,0.0,0.0,0.539285,0.107383,0.0
1,1.0,1.0,71.0,61.0,53.0,48.0,33.0,22.0,108.561508,18.386337,10.46063,5.192108,2.950617,1.293951,0.686711,0.323997,0.494633,0.133471,0.0
-1,1.0,1.0,15.0,15.0,15.0,14.0,11.0,6.0,82.703077,20.592142,4.563607,0.312338,0.003856,0.003856,0.003856,0.003856,0.53348,0.095437,1.0
1,1.0,1.0,41.0,39.0,37.0,33.0,24.0,15.0,123.186574,70.360213,42.796705,9.220147,0.854882,0.298023,0.145402,0.004125,0.569552,0.109309,1.0
1,1.0,1.0,52.0,50.0,50.0,50.0,49.0,46.0,8.205954,3.374966,0.727229,0.039098,0.0,0.0,0.0,0.0,0.541988,0.08758,1.0
-1,1.0,1.0,53.0,52.0,52.0,52.0,51.0,41.0,12.85432,4.651514,0.833836,0.001576,0.0,0.0,0.0,0.0,0.545232,0.107185,0.0
-1,1.0,1.0,19.0,19.0,19.0,18.0,16.0,7.0,112.326062,60.838986,13.94952,0.775524,0.003967,0.000992,0.000992,0.000992,0.497346,0.096197,0.0
-1,1.0,1.0,8.0,8.0,8.0,8.0,8.0,5.0,38.343594,10.552277,2.410309,0.514445,0.045091,0.001025,0.0,0.0,0.572767,0.093256,0.0
-1,1.0,1.0,55.0,55.0,55.0,54.0,51.0,44.0,44.636163,23.410218,7.532303,0.993868,0.007989,0.0,0.0,0.0,0.574521,0.086284,0.0
-1,1.0,0.0,13.0,13.0,13.0,11.0,10.0,10.0,60.080491,8.290359,2.736108,0.139942,0.00386,0.0,0.0,0.0,0.526958,0.108093,1.0
-1,1.0,1.0,62.0,62.0,60.0,55.0,50.0,33.0,64.037903,32.569041,4.695768,0.295055,0.0,0.0,0.0,0.0,0.53361,0.102014,0.0
1,1.0,1.0,57.0,57.0,56.0,55.0,55.0,37.0,11.14365,1.081406,0.118469,0.0,0.0,0.0,0.0,0.0,0.520081,0.113912,0.0
-1,1.0,1.0,6.0,6.0,5.0,5.0,5.0,3.0,82.674977,35.942309,8.814631,1.445276,0.252794,0.009324,0.0,0.0,0.491023,0.097388,1.0
-1,1.0,1.0,20.0,20.0,20.0,19.0,19.0,15.0,4.580221,1.914029,0.095389,0.070369,0.028147,0.017201,0.01251,0.007819,0.514281,0.142301,0.0
1,1.0,1.0,66.0,65.0,65.0,64.0,63.0,53.0,11.103445,4.009015,0.397164,0.129273,0.076318,0.052955,0.035823,0.01869,0.543196,0.096565,0.0
1,1.0,1.0,8.0,7.0,6.0,3.0,3.0,3.0,6.246874,2.299959,0.007705,0.0,0.0,0.0,0.0,0.0,0.526939,0.125207,0.0
-1,1.0,1.0,71.0,71.0,70.0,67.0,63.0,47.0,21.87544,10.94944,4.28633,0.882893,0.120324,0.0,0.0,0.0,0.569062,0.089071,0.0
-1,1.0,1.0,10.0,10.0,9.0,9.0,7.0,4.0,17.352251,7.623593,0.454547,0.034891,0.0,0.0,0.0,0.0,0.497735,0.098857,0.0
-1,1.0,1.0,8.0,8.0,8.0,7.0,6.0,5.0,46.633368,25.693508,9.418011,0.070812,0.0,0.0,0.0,0.0,0.516953,0.172412,0.0
1,1.0,1.0,42.0,36.0,26.0,22.0,16.0,9.0,159.743211,27.651985,10.21556,2.912254,1.238687,0.777013,0.526597,0.122632,0.543101,0.114388,1.0
-1,1.0,1.0,36.0,36.0,35.0,33.0,27.0,19.0,49.718087,24.47149,12.510102,1.281612,0.079621,0.037412,0.003837,0.003837,0.478831,0.099766,0.0
-1,1.0,1.0,34.0,34.0,34.0,32.0,26.0,17.0,18.248935,10.179572,1.431258,0.095209,0.0,0.0,0.0,0.0,0.569702,0.11706,0.0
1,1.0,1.0,40.0,37.0,35.0,33.0,27.0,14.0,60.43486,8.993919,2.79234,0.544623,0.008144,0.0,0.0,0.0,0.490244,0.107907,0.0
-1,1.0,1.0,21.0,21.0,21.0,18.0,15.0,11.0,99.600673,49.376401,10.348749,1.667183,0.093551,0.021665,0.000985,0.0,0.520187,0.090597,1.0
1,1.0,1.0,65.0,64.0,64.0,61.0,59.0,51.0,19.022457,5.645998,2.653512,0.627333,0.148781,0.010737,0.001534,0.0,0.496338,0.115037,0.0
1,1.0,0.0,63.0,61.0,59.0,56.0,50.0,29.0,34.052857,14.37599,5.018964,2.007278,0.178699,0.050837,0.016946,0.007703,0.528231,0.15251,0.0
-1,1.0,1.0,35.0,34.0,33.0,33.0,33.0,26.0,2.579859,0.001552,0.0,0.0,0.0,0.0,0.0,0.0,0.537551,0.124181,0.0
1,1.0,1.0,47.0,44.0,41.0,39.0,34.0,24.0,137.877736,24.437388,10.652664,2.66342,0.257193,0.130121,0.001017,0.0,0.487769,0.11284,1.0
1,1.0,1.0,26.0,26.0,25.0,22.0,19.0,12.0,27.76374,14.416751,0.986305,0.251887,0.025796,0.009104,0.0,0.0,0.554947,0.115322,0.0
1,1.0,0.0,18.0,17.0,17.0,17.0,14.0,14.0,59.655889,22.852706,9.44173,0.739028,0.067801,0.008717,0.0,0.0,0.479596,0.123978,1.0
-1,1.0,1.0,15.0,15.0,15.0,13.0,11.0,8.0,119.14473,41.500293,12.314803,0.78053,0.003947,0.003947,0.003947,0.003947,0.499493,0.113478,1.0
-1,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,112.782847,5.319007,2.48145,0.004105,0.0,0.0,0.0,0.0,0.516888,0.096467,0.0
1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,10.541363,3.951788,0.073381,0.006849,0.000978,0.000978,0.000978,0.000978,0.538554,0.112517,0.0
1,1.0,1.0,53.0,47.0,45.0,42.0,33.0,21.0,142.201444,102.855636,74.684599,59.766121,51.423208,20.098605,3.739609,0.988691,0.367762,0.082989,1.0
1,1.0,1.0,69.0,67.0,56.0,45.0,31.0,18.0,21.334586,15.027367,11.275107,9.454719,7.762613,5.174057,1.878421,1.04764,0.559297,0.114538,0.0
-1,1.0,1.0,12.0,12.0,11.0,11.0,10.0,8.0,31.303995,2.021039,0.310613,0.008228,0.0,0.0,0.0,0.0,0.566789,0.096681,1.0
-1,1.0,1.0,9.0,9.0,9.0,9.0,7.0,5.0,42.862492,15.801702,2.877749,0.462347,0.014513,0.0,0.0,0.0,0.51906,0.109885,1.0
1,1.0,1.0,42.0,38.0,38.0,37.0,35.0,32.0,12.494963,4.42648,0.588359,0.0,0.0,0.0,0.0,0.0,0.561081,0.099592,0.0
-1,1.0,1.0,13.0,13.0,12.0,12.0,11.0,7.0,101.64826,42.922848,19.415081,3.244811,0.456699,0.127132,0.012713,0.003912,0.520729,0.089971,1.0
-1,1.0,1.0,61.0,61.0,60.0,60.0,60.0,54.0,22.998348,14.307558,1.56772,0.010748,0.0,0.0,0.0,0.0,0.542038,0.090593,0.0
1,1.0,1.0,24.0,24.0,23.0,21.0,20.0,17.0,8.917154,3.321598,0.592543,0.294744,0.142027,0.083994,0.05956,0.035125,0.565303,0.099266,1.0
-1,1.0,1.0,82.0,80.0,78.0,70.0,65.0,48.0,52.352379,30.82639,12.004762,3.400114,1.790807,0.332751,0.137638,0.001513,0.465424,0.130076,0.0
1,1.0,0.0,57.0,51.0,49.0,39.0,32.0,23.0,14.615942,4.640935,0.999657,0.520623,0.275714,0.227965,0.195619,0.041588,0.512218,0.095499,0.0
1,1.0,0.0,45.0,45.0,45.0,41.0,34.0,29.0,23.735891,12.657097,0.636536,0.038346,0.006135,0.001534,0.001534,0.001534,0.496679,0.107368,0.0
-1,1.0,1.0,47.0,47.0,46.0,42.0,40.0,28.0,13.216983,2.717154,0.271258,0.0,0.0,0.0,0.0,0.0,0.500146,0.12801,0.0
-1,1.0,1.0,22.0,22.0,22.0,20.0,18.0,12.0,187.942208,101.992471,36.215757,6.536449,0.176525,0.006018,0.0,0.0,0.474259,0.081242,1.0
-1,1.0,1.0,62.0,61.0,61.0,61.0,60.0,56.0,7.764752,2.02986,0.15508,0.0,0.0,0.0,0.0,0.0,0.484182,0.098269,0.0
-1,1.0,1.0,53.0,53.0,53.0,50.0,47.0,28.0,53.721577,29.912835,6.063996,0.971597,0.098702,0.038555,0.0,0.0,0.474261,0.100244,0.0
1,1.0,1.0,31.0,30.0,30.0,29.0,28.0,21.0,23.736589,12.865507,1.036667,0.072721,0.015473,0.0,0.0,0.0,0.516223,0.120687,0.0
1,1.0,1.0,70.0,68.0,64.0,63.0,58.0,38.0,66.751648,32.166708,14.077515,3.378666,0.558174,0.063925,0.007796,0.0,0.50605,0.101344,0.0
-1,1.0,1.0,17.0,16.0,16.0,15.0,10.0,9.0,95.221907,36.715595,13.216346,2.48748,0.235865,0.033695,0.023785,0.016847,0.500366,0.09613,1.0
-1,1.0,1.0,53.0,53.0,51.0,47.0,44.0,32.0,25.283836,8.337976,0.720774,0.036805,0.0,0.0,0.0,0.0,0.471802,0.141088,0.0
-1,1.0,1.0,17.0,16.0,16.0,16.0,14.0,12.0,88.449152,50.830598,20.027391,0.732146,0.004914,0.004914,0.004914,0.003931,0.510628,0.110068,1.0
-1,1.0,1.0,53.0,53.0,53.0,48.0,48.0,36.0,28.651695,13.860624,3.579937,0.954853,0.205919,0.167786,0.149482,0.125077,0.522383,0.111349,0.0
1,1.0,1.0,41.0,41.0,41.0,40.0,36.0,25.0,64.172558,34.18058,7.107278,0.470853,0.049079,0.0,0.0,0.0,0.513232,0.116563,0.0
1,1.0,1.0,42.0,41.0,40.0,38.0,29.0,16.0,30.225705,10.446708,4.056426,1.092476,0.352665,0.056426,0.0,0.0,0.570018,0.109718,0.0
1,1.0,1.0,21.0,21.0,18.0,18.0,16.0,11.0,229.864652,115.178129,71.183743,14.914607,0.005772,0.00481,0.00481,0.003848,0.518789,0.088508,0.0
-1,1.0,1.0,86.0,85.0,84.0,83.0,81.0,64.0,42.682998,26.767597,5.777993,1.231633,0.053413,0.0,0.0,0.0,0.501021,0.106825,0.0
1,1.0,1.0,70.0,69.0,65.0,63.0,63.0,50.0,10.5601,3.108358,0.625511,0.287959,0.103985,0.004799,0.0,0.0,0.534396,0.089587,0.0
1,1.0,1.0,102.0,90.0,74.0,57.0,42.0,24.0,113.300364,55.153629,30.234191,9.321769,3.882864,1.694679,1.168066,0.518336,0.483435,0.123118,0.0
1,1.0,1.0,44.0,41.0,37.0,34.0,28.0,20.0,105.589735,22.571454,6.860981,1.310235,0.17909,0.05558,0.034995,0.025731,0.571479,0.086457,1.0
1,1.0,1.0,49.0,49.0,49.0,46.0,33.0,24.0,110.505328,36.711632,11.784233,2.122308,0.41648,0.044002,0.0,0.0,0.49997,0.09312,1.0
-1,1.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,190.849287,35.361162,18.670931,3.477003,0.0,0.0,0.0,0.0,0.508759,0.103653,1.0
-1,1.0,1.0,53.0,53.0,53.0,51.0,45.0,31.0,8.030835,2.621304,0.06646,0.0,0.0,0.0,0.0,0.0,0.544477,0.105099,0.0
-1,1.0,1.0,48.0,47.0,46.0,44.0,41.0,28.0,54.523039,24.530571,10.933078,1.533354,0.064986,0.001547,0.0,0.0,0.568326,0.133066,0.0
1,1.0,1.0,85.0,82.0,81.0,76.0,70.0,54.0,25.343647,12.488848,1.77083,0.344242,0.134906,0.021709,0.012405,0.009304,0.521347,0.099241,0.0
-1,1.0,1.0,41.0,41.0,41.0,41.0,37.0,34.0,9.504083,3.107441,0.500634,0.0,0.0,0.0,0.0,0.0,0.523743,0.129145,0.0
1,1.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,153.031271,23.984338,9.658046,0.99796,0.0666,0.036422,0.022894,0.011447,0.569537,0.089494,1.0
-1,1.0,1.0,29.0,29.0,28.0,27.0,27.0,22.0,14.479479,4.016604,0.619921,0.253122,0.013641,0.007578,0.004547,0.0,0.529283,0.097005,0.0
-1,1.0,1.0,16.0,15.0,15.0,15.0,13.0,11.0,121.493968,55.255552,13.346829,1.476767,0.024644,0.0,0.0,0.0,0.4803,0.091943,0.0
1,1.0,1.0,126.0,114.0,98.0,75.0,62.0,40.0,22.74796,11.102763,3.432302,1.642891,0.796506,0.592314,0.483203,0.324214,0.537198,0.149637,0.0
1,1.0,0.0,25.0,23.0,23.0,21.0,20.0,14.0,10.902544,7.388796,0.204684,0.0,0.0,0.0,0.0,0.0,0.556941,0.093038,1.0
-1,1.0,1.0,15.0,14.0,13.0,12.0,12.0,9.0,33.998785,8.705129,2.806159,0.432491,0.017098,0.0,0.0,0.0,0.562255,0.074429,1.0
1,1.0,1.0,24.0,23.0,23.0,22.0,18.0,15.0,114.954384,43.476014,19.083951,3.687997,0.267105,0.014569,0.003885,0.000971,0.52384,0.111699,0.0
