label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
-1,1.0,1.0,16.0,16.0,16.0,15.0,14.0,13.0,8.596644,5.836869,0.045767,0.0,0.0,0.0,0.0,0.0,0.49489,0.143405,0.0
-1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.439499,11.918998,1.360702,0.044063,0.0,0.0,0.0,0.0,0.544443,0.139532,0.0
1,1.0,1.0,114.0,99.0,94.0,84.0,76.0,49.0,31.648833,13.188407,2.217076,0.173352,0.021289,0.013686,0.013686,0.012165,0.520957,0.09732,0.0
-1,1.0,1.0,12.0,12.0,12.0,11.0,10.0,7.0,19.976287,3.580179,0.841486,0.120507,0.0,0.0,0.0,0.0,0.543085,0.081368,0.0
1,1.0,1.0,16.0,15.0,12.0,11.0,9.0,7.0,48.567233,18.544719,8.120221,1.464884,0.02433,0.0,0.0,0.0,0.557776,0.100362,1.0
1,1.0,1.0,35.0,35.0,34.0,33.0,32.0,25.0,12.291589,4.522698,0.154728,0.0,0.0,0.0,0.0,0.0,0.547669,0.099026,0.0
1,1.0,1.0,17.0,17.0,15.0,14.0,12.0,11.0,256.79509,21.141098,10.813817,1.906777,0.060565,0.007066,0.0,0.0,0.476528,0.089838,1.0
1,1.0,1.0,12.0,12.0,11.0,11.0,11.0,4.0,52.843779,13.879844,4.757417,0.818891,0.007229,0.0,0.0,0.0,0.511266,0.119787,0.0
1,1.0,1.0,71.0,70.0,68.0,61.0,56.0,46.0,26.335311,13.482452,3.972127,0.474567,0.015819,0.0,0.0,0.0,0.547224,0.105987,0.0
1,1.0,1.0,14.0,13.0,13.0,12.0,11.0,7.0,189.540803,52.826758,19.35103,1.212168,0.050761,0.0,0.0,0.0,0.530857,0.125887,0.0
1,1.0,1.0,42.0,35.0,30.0,23.0,17.0,9.0,168.777787,54.775579,18.557908,2.459469,0.19631,0.097646,0.037635,0.033566,0.535815,0.097646,1.0
1,1.0,1.0,22.0,21.0,20.0,19.0,15.0,12.0,59.628898,28.975956,11.511156,1.105663,0.142101,0.01168,0.003893,0.003893,0.555043,0.081757,1.0
-1,1.0,1.0,20.0,19.0,18.0,16.0,16.0,14.0,12.111622,4.329571,0.381884,0.0,0.0,0.0,0.0,0.0,0.538412,0.116428,0.0
1,1.0,1.0,89.0,86.0,83.0,78.0,74.0,57.0,16.894319,6.756794,3.939259,2.655733,1.235297,0.900802,0.626983,0.429398,0.575575,0.105794,0.0
-1,1.0,1.0,11.0,11.0,10.0,9.0,8.0,7.0,44.440233,7.945495,1.235718,0.087179,0.001014,0.0,0.0,0.0,0.507466,0.085152,0.0
-1,1.0,1.0,34.0,34.0,34.0,34.0,33.0,24.0,136.285159,25.90991,15.509432,5.11411,0.307383,0.04848,0.0,0.0,0.523087,0.129967,1.0
-1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.75866,38.818198,17.832517,4.718721,0.590341,0.067153,0.0,0.0,0.544725,0.104237,1.0
1,1.0,1.0,81.0,75.0,71.0,65.0,56.0,36.0,41.307004,14.214566,4.777503,0.680928,0.114798,0.023589,0.00629,0.003145,0.547837,0.114798,0.0
1,1.0,0.0,19.0,17.0,16.0,11.0,8.0,4.0,156.480074,20.287425,8.870512,1.772876,0.590618,0.311658,0.144078,0.066419,0.478611,0.116489,0.0
1,1.0,1.0,16.0,14.0,13.0,12.0,9.0,6.0,68.002805,13.919028,5.614372,1.196826,0.610773,0.306931,0.179215,0.086518,0.518665,0.093727,0.0
1,1.0,1.0,31.0,31.0,31.0,30.0,28.0,25.0,24.170697,14.61863,2.299629,0.030744,0.0,0.0,0.0,0.0,0.538726,0.115289,0.0
1,1.0,1.0,67.0,67.0,67.0,62.0,56.0,40.0,47.154365,26.187092,7.776464,2.592155,0.399862,0.044772,0.0,0.0,0.486967,0.129685,0.0
-1,1.0,1.0,59.0,59.0,59.0,58.0,58.0,46.0,10.363696,2.034184,0.115666,0.0,0.0,0.0,0.0,0.0,0.555459,0.112582,0.0
1,1.0,1.0,100.0,90.0,83.0,77.0,66.0,41.0,23.181784,8.018066,4.092195,2.201438,1.482793,1.299209,0.972838,0.114544,0.542757,0.119251,0.0
1,1.0,1.0,16.0,14.0,13.0,11.0,8.0,5.0,201.129513,93.514215,45.162698,7.466452,0.746855,0.103846,0.074476,0.041958,0.579236,0.088112,0.0
1,1.0,1.0,75.0,63.0,60.0,55.0,48.0,35.0,13.195493,4.396967,0.10407,0.0,0.0,0.0,0.0,0.0,0.513092,0.123966,0.0
-1,1.0,1.0,9.0,9.0,9.0,9.0,9.0,6.0,109.594258,71.293531,18.157205,0.806779,0.020767,0.0,0.0,0.0,0.585219,0.089296,1.0
-1,1.0,1.0,19.0,19.0,19.0,18.0,14.0,11.0,19.846426,7.245334,0.462092,0.025508,0.004905,0.003924,0.003924,0.003924,0.549585,0.140296,0.0
1,1.0,1.0,35.0,33.0,29.0,28.0,23.0,16.0,136.667753,22.767191,9.801757,2.721685,1.144461,0.790663,0.434813,0.32611,0.572963,0.083066,1.0
-1,1.0,1.0,7.0,7.0,7.0,7.0,6.0,5.0,68.254673,27.070914,10.286333,0.358345,0.008646,0.003843,0.003843,0.003843,0.50504,0.110482,1.0
1,1.0,1.0,81.0,72.0,68.0,58.0,55.0,36.0,37.869355,13.204527,4.375919,0.492867,0.024567,0.004606,0.0,0.0,0.555577,0.128974,0.0
-1,1.0,1.0,17.0,16.0,16.0,16.0,12.0,10.0,54.483137,14.79985,3.203629,0.155942,0.01462,0.003899,0.0,0.0,0.522769,0.081869,1.0
-1,1.0,1.0,54.0,53.0,51.0,45.0,43.0,29.0,49.958494,25.272318,12.112043,4.203783,1.294784,0.200032,0.020158,0.0,0.487791,0.12095,0.0
1,1.0,1.0,39.0,35.0,32.0,22.0,18.0,13.0,47.616876,13.957929,4.96508,1.422412,0.232272,0.090442,0.04111,0.0,0.553208,0.09147,1.0
-1,1.0,1.0,13.0,13.0,12.0,11.0,9.0,8.0,32.363347,14.540601,6.196998,0.40708,0.0,0.0,0.0,0.0,0.55111,0.08264,0.0
1,1.0,1.0,74.0,71.0,67.0,61.0,57.0,41.0,85.852437,39.979855,9.742044,0.337741,0.115665,0.029302,0.026217,0.016964,0.475689,0.120291,0.0
-1,1.0,1.0,25.0,25.0,24.0,22.0,17.0,9.0,98.889715,41.575899,19.154358,3.682002,0.41385,0.077536,0.0126,0.007754,0.521144,0.084321,1.0
-1,1.0,1.0,14.0,13.0,13.0,12.0,10.0,7.0,55.860065,16.08889,3.260012,0.146944,0.0,0.0,0.0,0.0,0.523373,0.091475,0.0
-1,1.0,1.0,36.0,35.0,35.0,33.0,32.0,21.0,25.729715,17.293493,2.527816,1.060249,0.616317,0.0,0.0,0.0,0.500692,0.109839,0.0
1,1.0,1.0,30.0,28.0,25.0,22.0,16.0,11.0,72.636098,34.356714,8.482364,1.530209,0.146931,0.0087,0.0,0.0,0.554477,0.073465,1.0
-1,1.0,1.0,45.0,45.0,45.0,45.0,42.0,32.0,21.13614,6.7075,0.556658,0.019935,0.0,0.0,0.0,0.0,0.541036,0.107345,0.0
1,1.0,1.0,46.0,46.0,46.0,43.0,42.0,34.0,26.839906,16.25448,5.512953,0.316836,0.109734,0.0,0.0,0.0,0.520977,0.095824,0.0
-1,1.0,1.0,31.0,31.0,29.0,27.0,27.0,19.0,5.410485,1.061003,0.014168,0.0,0.0,0.0,0.0,0.0,0.53432,0.13538,0.0
1,1.0,1.0,9.0,8.0,8.0,6.0,5.0,3.0,81.845323,18.032601,7.649846,0.996536,0.024,0.001043,0.001043,0.001043,0.530505,0.082436,1.0
-1,1.0,1.0,17.0,17.0,17.0,17.0,11.0,10.0,33.380069,14.729532,7.566795,0.868929,0.035046,0.0,0.0,0.0,0.56703,0.093799,0.0
1,1.0,0.0,25.0,24.0,24.0,22.0,20.0,16.0,29.987426,21.736068,6.876896,0.207927,0.0,0.0,0.0,0.0,0.532245,0.09479,0.0
-1,1.0,1.0,20.0,20.0,19.0,18.0,15.0,12.0,40.869053,20.557138,4.771691,0.087234,0.003877,0.003877,0.003877,0.003877,0.481385,0.098865,1.0
-1,1.0,1.0,6.0,6.0,6.0,6.0,5.0,4.0,47.062703,17.400517,2.614538,0.244024,0.01743,0.0,0.0,0.0,0.52922,0.108683,0.0
-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.710838,26.152137,3.533734,0.467823,0.19423,0.15977,0.005221,0.005221,0.490024,0.136796,0.0
1,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,22.266376,6.890557,0.731205,0.063583,0.007179,0.001026,0.0,0.0,0.513383,0.106655,0.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,38.096555,16.829725,0.942152,0.120212,0.003909,0.003909,0.003909,0.003909,0.537248,0.099688,0.0
-1,1.0,1.0,43.0,42.0,42.0,41.0,37.0,29.0,66.538689,31.860046,12.812085,2.557157,0.250611,0.006188,0.0,0.0,0.497062,0.120664,0.0
-1,1.0,1.0,54.0,54.0,53.0,49.0,46.0,33.0,82.549069,45.667887,29.856414,3.206726,0.049028,0.0,0.0,0.0,0.479593,0.124102,0.0
1,1.0,1.0,36.0,35.0,33.0,27.0,26.0,14.0,138.926392,72.129028,15.953894,2.452627,0.437712,0.063705,0.038017,0.031852,0.518562,0.086309,1.0
1,1.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,81.52601,21.644911,9.326421,1.330601,0.240261,0.014253,0.0,0.0,0.485557,0.102824,0.0
1,1.0,1.0,43.0,42.0,42.0,39.0,36.0,28.0,12.255884,4.606207,0.59415,0.044871,0.0,0.0,0.0,0.0,0.478333,0.116045,0.0
1,1.0,0.0,93.0,92.0,92.0,92.0,79.0,55.0,19.010348,5.390854,0.944886,0.028159,0.001564,0.0,0.0,0.0,0.573597,0.092298,0.0
1,1.0,1.0,52.0,51.0,50.0,48.0,42.0,30.0,123.138147,84.0376,10.996109,1.068787,0.0,0.0,0.0,0.0,0.504307,0.111526,0.0
1,1.0,0.0,52.0,48.0,46.0,41.0,36.0,29.0,6.922057,3.188813,1.502631,1.039086,0.866424,0.0,0.0,0.0,0.539103,0.105775,1.0
-1,1.0,1.0,17.0,17.0,14.0,14.0,10.0,9.0,40.096656,22.946881,4.927334,0.25917,0.014514,0.0,0.0,0.0,0.537899,0.094338,1.0
-1,1.0,1.0,13.0,13.0,13.0,12.0,12.0,8.0,71.506916,32.943502,6.383264,0.586822,0.013579,0.00388,0.00388,0.00388,0.488096,0.106695,1.0
1,1.0,1.0,10.0,10.0,9.0,8.0,6.0,5.0,105.148084,6.938813,3.160411,0.168086,0.014091,0.002013,0.0,0.0,0.476589,0.133865,1.0
-1,1.0,1.0,71.0,71.0,70.0,69.0,63.0,45.0,48.461622,20.704187,4.923135,0.659769,0.0,0.0,0.0,0.0,0.555501,0.102107,0.0
1,1.0,1.0,64.0,64.0,62.0,53.0,50.0,31.0,30.775909,14.45127,3.074836,0.932093,0.156114,0.071935,0.0,0.0,0.471605,0.099484,0.0
1,1.0,1.0,44.0,44.0,42.0,37.0,30.0,23.0,59.167495,25.760452,4.231984,0.325984,0.012575,0.005804,0.000967,0.0,0.54291,0.093829,1.0
-1,1.0,1.0,47.0,47.0,47.0,47.0,43.0,24.0,37.987088,21.087254,4.394263,0.392235,0.068948,0.0,0.0,0.0,0.550887,0.114913,0.0
-1,1.0,1.0,13.0,12.0,11.0,9.0,8.0,6.0,2.126707,0.337744,0.0,0.0,0.0,0.0,0.0,0.0,0.493133,0.135714,0.0
-1,1.0,1.0,13.0,13.0,13.0,12.0,9.0,5.0,126.937632,55.080941,25.017601,4.205466,0.711158,0.079928,0.006148,0.0,0.493168,0.111695,0.0
-1,1.0,1.0,37.0,36.0,36.0,36.0,34.0,25.0,37.667153,16.675068,4.589004,1.119578,0.113855,0.0,0.0,0.0,0.550092,0.113855,0.0
1,1.0,1.0,11.0,11.0,10.0,9.0,8.0,5.0,146.106067,54.693471,40.271896,25.905498,16.272041,8.451243,1.917904,0.61001,0.478737,0.085831,0.0
1,1.0,1.0,59.0,58.0,56.0,51.0,51.0,30.0,13.198263,3.165746,0.235966,0.0,0.0,0.0,0.0,0.0,0.530613,0.148864,0.0
1,1.0,1.0,78.0,77.0,76.0,76.0,73.0,61.0,15.871188,3.694036,1.122925,0.06815,0.001549,0.0,0.0,0.0,0.567241,0.091383,0.0
-1,1.0,1.0,20.0,18.0,16.0,15.0,13.0,9.0,65.113664,33.124797,8.785379,0.673542,0.051811,0.002933,0.000978,0.000978,0.569458,0.089936,1.0
1,1.0,1.0,76.0,75.0,68.0,57.0,57.0,41.0,14.117808,6.911382,0.756721,0.226252,0.064207,0.001529,0.0,0.0,0.54633,0.114655,0.0
-1,1.0,1.0,6.0,6.0,6.0,5.0,5.0,3.0,156.264592,49.370508,21.969109,2.517905,0.251276,0.0,0.0,0.0,0.543301,0.131817,0.0
1,1.0,1.0,36.0,35.0,33.0,30.0,25.0,17.0,245.337355,167.131427,70.266718,15.865128,2.259873,0.319041,0.091008,0.054196,0.489652,0.123731,1.0
1,1.0,1.0,20.0,19.0,17.0,17.0,12.0,7.0,47.277389,16.255006,2.564101,0.069671,0.001963,0.0,0.0,0.0,0.574094,0.097147,1.0
-1,1.0,1.0,29.0,29.0,29.0,27.0,20.0,18.0,40.022681,20.900809,2.354733,0.571905,0.090454,0.008754,0.002918,0.000973,0.496496,0.09629,1.0
1,1.0,1.0,21.0,21.0,21.0,20.0,20.0,16.0,5.121229,1.694872,0.280699,0.0,0.0,0.0,0.0,0.0,0.4765,0.073226,1.0
1,1.0,1.0,90.0,81.0,76.0,71.0,56.0,43.0,46.370746,16.748907,7.310322,3.334121,2.1173,1.102499,0.817478,0.444758,0.531103,0.093963,0.0
-1,1.0,1.0,57.0,54.0,52.0,52.0,48.0,39.0,44.10434,25.885262,11.161831,2.23482,0.154919,0.024542,0.001534,0.0,0.516035,0.115039,0.0
-1,1.0,1.0,55.0,55.0,55.0,52.0,48.0,36.0,39.61442,11.92643,3.545283,0.356969,0.001526,0.0,0.0,0.0,0.491415,0.122041,0.0
1,1.0,1.0,60.0,59.0,59.0,59.0,59.0,53.0,18.05066,10.060086,0.573405,0.0,0.0,0.0,0.0,0.0,0.513586,0.098916,1.0
1,1.0,1.0,60.0,58.0,57.0,57.0,57.0,52.0,5.926543,1.384721,0.24345,0.0,0.0,0.0,0.0,0.0,0.552082,0.099241,0.0
-1,1.0,1.0,60.0,60.0,60.0,59.0,56.0,40.0,25.722662,12.536453,1.632797,0.032106,0.0,0.0,0.0,0.0,0.536798,0.099374,0.0
1,1.0,1.0,95.0,83.0,81.0,73.0,62.0,42.0,40.186635,17.350155,10.183585,3.318716,1.325939,0.411552,0.034038,0.004642,0.478644,0.092831,0.0
1,1.0,0.0,100.0,89.0,72.0,65.0,48.0,24.0,143.996532,46.013672,29.493929,14.958678,7.730844,3.339455,1.4774,0.441792,0.523424,0.10101,1.0
1,1.0,1.0,34.0,33.0,32.0,29.0,24.0,18.0,10.754434,3.826111,0.088766,0.0,0.0,0.0,0.0,0.0,0.548753,0.10254,0.0
1,1.0,0.0,25.0,25.0,24.0,22.0,21.0,14.0,12.545788,7.01903,0.104076,0.003061,0.0,0.0,0.0,0.0,0.533689,0.079588,0.0
1,1.0,1.0,89.0,84.0,79.0,72.0,70.0,58.0,30.126314,15.659642,7.739052,0.494274,0.082379,0.05797,0.0,0.0,0.504351,0.08543,0.0
1,1.0,1.0,27.0,27.0,26.0,23.0,18.0,12.0,148.549839,55.618727,27.445364,5.742994,0.271292,0.030252,0.000976,0.0,0.514295,0.107346,0.0
1,1.0,1.0,103.0,93.0,88.0,74.0,63.0,42.0,47.774853,25.40161,8.421227,2.831327,0.980658,0.686612,0.548683,0.419849,0.469762,0.110646,0.0
1,1.0,1.0,79.0,74.0,69.0,64.0,57.0,37.0,31.73432,3.922031,1.132117,0.051806,0.0,0.0,0.0,0.0,0.490258,0.111231,0.0
-1,1.0,1.0,46.0,46.0,46.0,46.0,44.0,30.0,34.941411,19.05047,3.484501,0.516222,0.071525,0.0,0.0,0.0,0.512276,0.104177,0.0
1,1.0,1.0,62.0,60.0,59.0,54.0,47.0,33.0,55.831441,27.993933,12.687485,4.852282,1.393889,0.373252,0.041817,0.007744,0.530904,0.128548,0.0
1,1.0,1.0,40.0,40.0,40.0,33.0,30.0,28.0,10.448014,3.651212,0.430546,0.114914,0.0,0.0,0.0,0.0,0.521089,0.110318,0.0
1,1.0,1.0,55.0,55.0,55.0,55.0,53.0,42.0,22.539775,12.094326,1.299162,0.144181,0.0,0.0,0.0,0.0,0.495623,0.104301,0.0
-1,1.0,1.0,44.0,44.0,42.0,39.0,38.0,30.0,13.803221,4.710067,0.18996,0.0,0.0,0.0,0.0,0.0,0.547516,0.088752,0.0
-1,1.0,1.0,39.0,39.0,36.0,35.0,30.0,27.0,66.289899,18.410266,9.29063,1.64061,0.118617,0.012324,0.010783,0.003081,0.502645,0.09551,0.0
1,1.0,1.0,64.0,62.0,59.0,57.0,54.0,38.0,34.562647,14.824904,2.466818,0.45433,0.011198,0.0,0.0,0.0,0.56334,0.089586,0.0
1,1.0,0.0,91.0,90.0,86.0,76.0,68.0,48.0,6.348365,0.882015,0.269037,0.0,0.0,0.0,0.0,0.0,0.495467,0.123818,0.0
-1,1.0,1.0,23.0,23.0,23.0,22.0,20.0,17.0,7.122302,2.089037,0.51183,0.211792,0.022463,0.006418,0.0,0.0,0.559475,0.112314,0.0
-1,1.0,1.0,75.0,74.0,71.0,66.0,61.0,48.0,31.127971,18.109875,3.208707,0.29781,0.013745,0.0,0.0,0.0,0.482665,0.116069,0.0
-1,1.0,1.0,18.0,18.0,18.0,17.0,13.0,10.0,22.320425,10.1577,0.657133,0.044193,0.007686,0.003843,0.0,0.0,0.570065,0.090308,1.0
1,1.0,1.0,49.0,48.0,45.0,40.0,37.0,26.0,26.347993,13.666809,2.556415,0.192468,0.0,0.0,0.0,0.0,0.557765,0.113308,0.0
-1,1.0,1.0,50.0,49.0,48.0,45.0,39.0,30.0,65.456031,28.65378,11.400108,2.341426,0.133353,0.041867,0.0,0.0,0.575261,0.117847,0.0
1,1.0,1.0,74.0,73.0,72.0,65.0,57.0,44.0,43.638265,18.489718,5.710877,0.923251,0.060212,0.003088,0.0,0.0,0.536393,0.095722,0.0
-1,1.0,1.0,28.0,28.0,27.0,24.0,21.0,14.0,30.105537,9.958833,2.742626,0.433713,0.019493,0.0,0.0,0.0,0.563715,0.081869,1.0
1,1.0,1.0,15.0,15.0,13.0,12.0,10.0,7.0,37.273127,14.510196,3.555731,0.472925,0.015634,0.005863,0.003908,0.003908,0.5186,0.096735,1.0
-1,1.0,1.0,30.0,30.0,29.0,27.0,23.0,17.0,140.39952,66.31084,23.107818,3.045977,0.043178,0.003925,0.003925,0.003925,0.506181,0.095187,1.0
1,1.0,1.0,81.0,74.0,68.0,63.0,49.0,35.0,21.601638,10.014275,0.453049,0.083374,0.0,0.0,0.0,0.0,0.518083,0.12742,0.0
-1,1.0,1.0,40.0,39.0,39.0,34.0,32.0,21.0,34.151123,13.867574,2.267345,0.012256,0.0,0.0,0.0,0.0,0.534825,0.107239,0.0
-1,1.0,1.0,47.0,47.0,46.0,43.0,38.0,29.0,54.135774,27.571969,8.395172,2.020974,0.315922,0.017035,0.0,0.0,0.526942,0.096016,0.0
-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.057023,26.562466,4.499223,0.118427,0.0,0.0,0.0,0.0,0.571359,0.082695,0.0
1,1.0,1.0,33.0,33.0,33.0,32.0,32.0,31.0,4.645313,0.233589,0.003115,0.0,0.0,0.0,0.0,0.0,0.515357,0.099665,1.0
-1,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,76.635253,36.246959,9.332797,0.668993,0.027081,0.0,0.0,0.0,0.47722,0.12437,1.0
-1,1.0,1.0,12.0,12.0,12.0,12.0,10.0,7.0,60.619638,25.412079,4.447385,0.420792,0.011826,0.0,0.0,0.0,0.507336,0.115299,1.0
1,1.0,1.0,86.0,84.0,83.0,82.0,80.0,63.0,24.226598,4.989495,1.692755,0.165296,0.009183,0.003061,0.003061,0.0,0.537999,0.097953,0.0
-1,1.0,1.0,52.0,52.0,50.0,46.0,45.0,36.0,26.32368,13.212722,2.773472,0.326559,0.047085,0.02734,0.010632,0.004557,0.500931,0.145812,0.0
-1,1.0,1.0,18.0,18.0,18.0,17.0,13.0,11.0,61.851845,9.463816,1.593744,0.053433,0.0,0.0,0.0,0.0,0.567306,0.098646,1.0
1,1.0,1.0,11.0,10.0,10.0,6.0,5.0,5.0,104.72803,31.381846,7.475142,0.373965,0.029167,0.0,0.0,0.0,0.563954,0.126044,1.0
1,1.0,1.0,12.0,12.0,12.0,11.0,10.0,7.0,30.057134,18.070826,1.109987,0.0,0.0,0.0,0.0,0.0,0.539157,0.129272,0.0
1,1.0,1.0,46.0,37.0,34.0,33.0,29.0,13.0,86.175127,36.389715,20.789054,2.929168,0.243141,0.069916,0.010435,0.007305,0.523246,0.121049,1.0
1,1.0,1.0,14.0,14.0,14.0,13.0,11.0,6.0,21.240157,10.397308,0.687173,0.013254,0.0,0.0,0.0,0.0,0.521676,0.080544,1.0
1,1.0,0.0,18.0,17.0,16.0,16.0,14.0,12.0,2.794739,0.750919,0.039274,0.0,0.0,0.0,0.0,0.0,0.565973,0.127248,0.0
1,1.0,1.0,13.0,13.0,12.0,11.0,11.0,3.0,48.546062,27.189621,1.059144,0.075935,0.0,0.0,0.0,0.0,0.493149,0.142994,0.0
-1,1.0,1.0,16.0,15.0,15.0,15.0,14.0,12.0,7.811874,3.005863,0.242062,0.0,0.0,0.0,0.0,0.0,0.509341,0.128691,1.0
-1,1.0,1.0,64.0,61.0,59.0,52.0,49.0,42.0,32.155976,17.636109,7.703571,1.426416,0.110909,0.009242,0.0,0.0,0.515891,0.092424,0.0
-1,1.0,1.0,56.0,53.0,50.0,48.0,44.0,34.0,48.811069,23.4443,11.447292,2.439939,0.173514,0.0,0.0,0.0,0.487553,0.087525,0.0
1,1.0,1.0,84.0,80.0,70.0,60.0,55.0,39.0,10.444347,1.210556,0.116549,0.03108,0.004662,0.001554,0.0,0.0,0.499176,0.096347,0.0
1,1.0,1.0,50.0,47.0,45.0,44.0,37.0,25.0,93.843603,55.033417,15.049843,1.388255,0.051812,0.0,0.0,0.0,0.504487,0.103624,0.0
-1,1.0,1.0,48.0,47.0,46.0,44.0,40.0,29.0,99.177049,54.850589,20.678375,7.283476,1.372977,0.054797,0.001522,0.0,0.562536,0.123294,0.0
-1,1.0,1.0,15.0,15.0,15.0,11.0,9.0,7.0,105.937752,14.925467,6.726256,1.45948,0.145119,0.051828,0.03006,0.020731,0.51675,0.104693,1.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,83.95543,12.215938,3.585707,0.333531,0.028386,0.00811,0.0,0.0,0.474454,0.127735,1.0
-1,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,52.611687,6.844414,1.596688,0.001026,0.0,0.0,0.0,0.0,0.536534,0.101589,0.0
-1,1.0,1.0,10.0,10.0,10.0,10.0,9.0,7.0,132.596385,62.74036,26.938458,5.086118,0.644187,0.098006,0.0,0.0,0.483907,0.11332,1.0
-1,1.0,1.0,16.0,15.0,15.0,13.0,12.0,10.0,59.500417,31.195858,9.554155,0.330821,0.022248,0.001935,0.001935,0.0,0.545573,0.108339,1.0
